country,sex,age_group,year,population_000
svk,mf,youth,1995,905.64697265625
svk,mf,adult,1995,3236.882080078125
svk,m,total,1995,1987.31396484375
svk,m,youth,1995,461.49700927734375
svk,m,adult,1995,1525.8170166015625
svk,f,total,1995,2155.21484375
svk,f,youth,1995,444.1499938964844
svk,f,adult,1995,1711.06494140625
svk,mf,total,1996,4180.80908203125
svk,mf,youth,1996,918.10400390625
svk,mf,adult,1996,3262.705078125
svk,m,total,1996,2005.27099609375
svk,m,youth,1996,467.86199951171875
svk,m,adult,1996,1537.4090576171875
svk,f,total,1996,2175.5380859375
svk,f,youth,1996,450.24200439453125
svk,f,adult,1996,1725.2960205078125
svk,mf,total,1997,4218.72314453125
svk,mf,youth,1997,926.1389770507812
svk,mf,adult,1997,3292.583984375
svk,m,total,1997,2023.18798828125
svk,m,youth,1997,472.0459899902344
svk,m,adult,1997,1551.1419677734375
svk,f,total,1997,2195.53515625
svk,f,youth,1997,454.0929870605469
svk,f,adult,1997,1741.4420166015625
svk,mf,total,1998,4255.7822265625
svk,mf,youth,1998,929.9539794921875
svk,mf,adult,1998,3325.827880859375
svk,m,total,1998,2040.7879638671875
svk,m,youth,1998,474.1369934082031
svk,m,adult,1998,1566.6510009765625
svk,f,total,1998,2214.994140625
svk,f,youth,1998,455.8169860839844
svk,f,adult,1998,1759.177001953125
svk,mf,total,1999,4291.671875
svk,mf,youth,1999,930.208984375
svk,mf,adult,1999,3361.462890625
svk,m,total,1999,2057.85205078125
svk,m,youth,1999,474.43701171875
svk,m,adult,1999,1583.4150390625
svk,f,total,1999,2233.81982421875
svk,f,youth,1999,455.7720031738281
svk,f,adult,1999,1778.0479736328125
svk,mf,total,2000,4326.130859375
svk,mf,youth,2000,927.2940063476562
svk,mf,adult,2000,3398.8369140625
svk,m,total,2000,2074.212890625
svk,m,youth,2000,473.11199951171875
svk,m,adult,2000,1601.1009521484375
svk,f,total,2000,2251.91796875
svk,f,youth,2000,454.1820068359375
svk,f,adult,2000,1797.7359619140625
svk,mf,total,2001,4362.80419921875
svk,mf,youth,2001,920.2930297851562
svk,mf,adult,2001,3442.510986328125
svk,m,total,2001,2091.883056640625
svk,m,youth,2001,469.51800537109375
svk,m,adult,2001,1622.364990234375
svk,f,total,2001,2270.921142578125
svk,f,youth,2001,450.7749938964844
svk,f,adult,2001,1820.14599609375
svk,mf,total,2002,4394.9677734375
svk,mf,youth,2002,908.3599853515625
svk,mf,adult,2002,3486.60791015625
svk,m,total,2002,2107.262939453125
svk,m,youth,2002,463.36700439453125
svk,m,adult,2002,1643.89599609375
svk,f,total,2002,2287.704833984375
svk,f,youth,2002,444.9930114746094
svk,f,adult,2002,1842.7120361328125
svk,mf,total,2003,4424.18017578125
svk,mf,youth,2003,893.0819702148438
svk,mf,adult,2003,3531.097900390625
svk,m,total,2003,2121.176025390625
svk,m,youth,2003,455.52899169921875
svk,m,adult,2003,1665.64697265625
svk,f,total,2003,2303.004150390625
svk,f,youth,2003,437.5530090332031
svk,f,adult,2003,1865.4510498046875
svk,mf,total,2004,4452.43701171875
svk,mf,youth,2004,876.697998046875
svk,mf,adult,2004,3575.739013671875
svk,m,total,2004,2134.717041015625
svk,m,youth,2004,447.18499755859375
svk,m,adult,2004,1687.531982421875
svk,f,total,2004,2317.719970703125
svk,f,youth,2004,429.51300048828125
svk,f,adult,2004,1888.20703125
svk,mf,total,2005,4480.3369140625
svk,mf,youth,2005,860.5120239257812
svk,mf,adult,2005,3619.824951171875
svk,m,total,2005,2148.239990234375
svk,m,youth,2005,439.0119934082031
svk,m,adult,2005,1709.22802734375
svk,f,total,2005,2332.096923828125
svk,f,youth,2005,421.5
svk,f,adult,2005,1910.5970458984375
svk,mf,total,2006,4504.2490234375
svk,mf,youth,2006,844.4140014648438
svk,mf,adult,2006,3659.8349609375
svk,m,total,2006,2160.02099609375
svk,m,youth,2006,430.8269958496094
svk,m,adult,2006,1729.1939697265625
svk,f,total,2006,2344.22802734375
svk,f,youth,2006,413.5870056152344
svk,f,adult,2006,1930.6409912109375
svk,mf,total,2007,4527.72802734375
svk,mf,youth,2007,828.7550048828125
svk,mf,adult,2007,3698.972900390625
svk,m,total,2007,2171.695068359375
svk,m,youth,2007,422.92999267578125
svk,m,adult,2007,1748.7650146484375
svk,f,total,2007,2356.032958984375
svk,f,youth,2007,405.82501220703125
svk,f,adult,2007,1950.2080078125
svk,mf,total,2008,4549.5849609375
svk,mf,youth,2008,812.6900024414062
svk,mf,adult,2008,3736.89501953125
svk,m,total,2008,2182.64208984375
svk,m,youth,2008,414.86199951171875
svk,m,adult,2008,1767.780029296875
svk,f,total,2008,2366.94287109375
svk,f,youth,2008,397.8280029296875
svk,f,adult,2008,1969.114990234375
svk,mf,total,2009,4568.3427734375
svk,mf,youth,2009,794.6669921875
svk,mf,adult,2009,3773.676025390625
svk,m,total,2009,2192.06298828125
svk,m,youth,2009,405.81201171875
svk,m,adult,2009,1786.2509765625
svk,f,total,2009,2376.27978515625
svk,f,youth,2009,388.8550109863281
svk,f,adult,2009,1987.425048828125
svk,mf,total,2010,4583.39501953125
svk,mf,youth,2010,773.8189697265625
svk,mf,adult,2010,3809.575927734375
svk,m,total,2010,2199.595947265625
svk,m,youth,2010,395.3340148925781
svk,m,adult,2010,1804.261962890625
svk,f,total,2010,2383.799072265625
svk,f,youth,2010,378.4849853515625
svk,f,adult,2010,2005.31396484375
svk,mf,total,2011,4591.47705078125
svk,mf,youth,2011,749.9650268554688
svk,mf,adult,2011,3841.511962890625
svk,m,total,2011,2203.575927734375
svk,m,youth,2011,383.2149963378906
svk,m,adult,2011,1820.3609619140625
svk,f,total,2011,2387.901123046875
svk,f,youth,2011,366.75
svk,f,adult,2011,2021.1510009765625
svk,mf,total,2012,4598.509765625
svk,mf,youth,2012,724.68798828125
svk,mf,adult,2012,3873.822021484375
svk,m,total,2012,2207.02001953125
svk,m,youth,2012,370.3999938964844
svk,m,adult,2012,1836.6199951171875
svk,f,total,2012,2391.48974609375
svk,f,youth,2012,354.2879943847656
svk,f,adult,2012,2037.2020263671875
svk,mf,total,2013,4603.5859375
svk,mf,youth,2013,698.364990234375
svk,mf,adult,2013,3905.220947265625
svk,m,total,2013,2209.455078125
svk,m,youth,2013,357.0769958496094
svk,m,adult,2013,1852.3780517578125
svk,f,total,2013,2394.130859375
svk,f,youth,2013,341.2879943847656
svk,f,adult,2013,2052.843017578125
svk,mf,total,2014,4605.9638671875
svk,mf,youth,2014,671.739990234375
svk,mf,adult,2014,3934.22412109375
svk,m,total,2014,2210.491943359375
svk,m,youth,2014,343.6050109863281
svk,m,adult,2014,1866.886962890625
svk,f,total,2014,2395.471923828125
svk,f,youth,2014,328.135009765625
svk,f,adult,2014,2067.3369140625
svk,mf,total,2015,4605.60986328125
svk,mf,youth,2015,645.677001953125
svk,mf,adult,2015,3959.93310546875
svk,m,total,2015,2210.157958984375
svk,m,youth,2015,330.3760070800781
svk,m,adult,2015,1879.781982421875
svk,f,total,2015,2395.451904296875
svk,f,youth,2015,315.3009948730469
svk,f,adult,2015,2080.15087890625
svk,mf,total,2016,4606.56787109375
svk,mf,youth,2016,621.3300170898438
svk,mf,adult,2016,3985.238037109375
svk,m,total,2016,2210.498046875
svk,m,youth,2016,317.9549865722656
svk,m,adult,2016,1892.54296875
svk,f,total,2016,2396.06982421875
svk,f,youth,2016,303.375
svk,f,adult,2016,2092.695068359375
svk,mf,total,2017,4603.65185546875
svk,mf,youth,2017,597.406005859375
svk,mf,adult,2017,4006.24609375
svk,m,total,2017,2208.9169921875
svk,m,youth,2017,305.67498779296875
svk,m,adult,2017,1903.241943359375
svk,f,total,2017,2394.73486328125
svk,f,youth,2017,291.7309875488281
svk,f,adult,2017,2103.00390625
svk,mf,total,2018,4598.7880859375
svk,mf,youth,2018,575.2369995117188
svk,mf,adult,2018,4023.551025390625
svk,m,total,2018,2206.297119140625
svk,m,youth,2018,294.3030090332031
svk,m,adult,2018,1911.9940185546875
svk,f,total,2018,2392.490966796875
svk,f,youth,2018,280.9339904785156
svk,f,adult,2018,2111.556884765625
svk,mf,total,2019,4594.42822265625
svk,mf,youth,2019,556.8920288085938
svk,mf,adult,2019,4037.535888671875
svk,m,total,2019,2203.927978515625
svk,m,youth,2019,284.88299560546875
svk,m,adult,2019,1919.0450439453125
svk,f,total,2019,2390.500244140625
svk,f,youth,2019,272.0090026855469
svk,f,adult,2019,2118.490966796875
svk,mf,total,2020,4591.80810546875
svk,mf,youth,2020,543.4990234375
svk,mf,adult,2020,4048.30908203125
svk,m,total,2020,2202.43603515625
svk,m,youth,2020,278.0039978027344
svk,m,adult,2020,1924.4320068359375
svk,f,total,2020,2389.3720703125
svk,f,youth,2020,265.4949951171875
svk,f,adult,2020,2123.876953125
svn,mf,total,1991,1599.5419921875
svn,mf,youth,1991,294.3370056152344
svn,mf,adult,1991,1305.2049560546875
svn,m,total,1991,764.447021484375
svn,m,youth,1991,148.84500122070312
svn,m,adult,1991,615.6019897460938
svn,f,total,1991,835.094970703125
svn,f,youth,1991,145.49200439453125
svn,f,adult,1991,689.60302734375
svn,mf,total,1992,1607.39404296875
svn,mf,youth,1992,293.489990234375
svn,mf,adult,1992,1313.904052734375
svn,m,total,1992,768.1190185546875
svn,m,youth,1992,148.9320068359375
svn,m,adult,1992,619.18701171875
svn,f,total,1992,839.2750244140625
svn,f,youth,1992,144.55799865722656
svn,f,adult,1992,694.7169799804688
svn,mf,total,1993,1614.6180419921875
svn,mf,youth,1993,293.15301513671875
svn,mf,adult,1993,1321.4649658203125
svn,m,total,1993,771.6690063476562
svn,m,youth,1993,149.2969970703125
svn,m,adult,1993,622.3720092773438
svn,f,total,1993,842.9490356445312
svn,f,youth,1993,143.8560028076172
svn,f,adult,1993,699.093017578125
svn,mf,total,1994,1621.529052734375
svn,mf,youth,1994,293.14801025390625
svn,mf,adult,1994,1328.3809814453125
svn,m,total,1994,775.3150024414062
svn,m,youth,1994,149.78199768066406
svn,m,adult,1994,625.5330200195312
svn,f,total,1994,846.2140502929688
svn,f,youth,1994,143.36599731445312
svn,f,adult,1994,702.8480224609375
svn,mf,total,1995,1628.531982421875
svn,mf,youth,1995,293.3340148925781
svn,mf,adult,1995,1335.197998046875
svn,m,total,1995,779.31298828125
svn,m,youth,1995,150.28799438476562
svn,m,adult,1995,629.0250244140625
svn,f,total,1995,849.218994140625
svn,f,youth,1995,143.04600524902344
svn,f,adult,1995,706.1729736328125
svn,mf,total,1996,1638.0369873046875
svn,mf,youth,1996,294.2019958496094
svn,mf,adult,1996,1343.8349609375
svn,m,total,1996,785.4080200195312
svn,m,youth,1996,151.08399963378906
svn,m,adult,1996,634.323974609375
svn,f,total,1996,852.6289672851562
svn,f,youth,1996,143.1179962158203
svn,f,adult,1996,709.510986328125
svn,mf,total,1997,1647.3199462890625
svn,mf,youth,1997,294.87298583984375
svn,mf,adult,1997,1352.447021484375
svn,m,total,1997,791.7490234375
svn,m,youth,1997,151.66600036621094
svn,m,adult,1997,640.0830078125
svn,f,total,1997,855.5709228515625
svn,f,youth,1997,143.20700073242188
svn,f,adult,1997,712.364013671875
svn,mf,total,1998,1656.406982421875
svn,mf,youth,1998,294.989990234375
svn,mf,adult,1998,1361.4169921875
svn,m,total,1998,798.093994140625
svn,m,youth,1998,151.8459930419922
svn,m,adult,1998,646.2479858398438
svn,f,total,1998,858.31298828125
svn,f,youth,1998,143.1439971923828
svn,f,adult,1998,715.1690063476562
svn,mf,total,1999,1665.43603515625
svn,mf,youth,1999,294.06201171875
svn,mf,adult,1999,1371.3740234375
svn,m,total,1999,804.176025390625
svn,m,youth,1999,151.375
svn,m,adult,1999,652.801025390625
svn,f,total,1999,861.260009765625
svn,f,youth,1999,142.68699645996094
svn,f,adult,1999,718.572998046875
svn,mf,total,2000,1674.345947265625
svn,mf,youth,2000,291.7749938964844
svn,mf,adult,2000,1382.571044921875
svn,m,total,2000,809.7269897460938
svn,m,youth,2000,150.08700561523438
svn,m,adult,2000,659.6400146484375
svn,f,total,2000,864.6189575195312
svn,f,youth,2000,141.68800354003906
svn,f,adult,2000,722.9310302734375
svn,mf,total,2001,1681.876953125
svn,mf,youth,2001,288.6080017089844
svn,mf,adult,2001,1393.26904296875
svn,m,total,2001,813.7020263671875
svn,m,youth,2001,148.20899963378906
svn,m,adult,2001,665.4929809570312
svn,f,total,2001,868.1749267578125
svn,f,youth,2001,140.3990020751953
svn,f,adult,2001,727.7760009765625
svn,mf,total,2002,1689.77099609375
svn,mf,youth,2002,284.2449951171875
svn,mf,adult,2002,1405.5260009765625
svn,m,total,2002,817.322998046875
svn,m,youth,2002,145.63600158691406
svn,m,adult,2002,671.68701171875
svn,f,total,2002,872.447998046875
svn,f,youth,2002,138.60899353027344
svn,f,adult,2002,733.8389892578125
svn,mf,total,2003,1698.1920166015625
svn,mf,youth,2003,278.92401123046875
svn,mf,adult,2003,1419.2679443359375
svn,m,total,2003,821.0709838867188
svn,m,youth,2003,142.58999633789062
svn,m,adult,2003,678.4810180664062
svn,f,total,2003,877.1210327148438
svn,f,youth,2003,136.33399963378906
svn,f,adult,2003,740.7869873046875
svn,mf,total,2004,1707.1429443359375
svn,mf,youth,2004,273.03900146484375
svn,mf,adult,2004,1434.10400390625
svn,m,total,2004,825.52197265625
svn,m,youth,2004,139.39500427246094
svn,m,adult,2004,686.1270141601562
svn,f,total,2004,881.6209716796875
svn,f,youth,2004,133.6439971923828
svn,f,adult,2004,747.9769897460938
svn,mf,total,2005,1716.6400146484375
svn,mf,youth,2005,266.86199951171875
svn,mf,adult,2005,1449.7779541015625
svn,m,total,2005,831.0780029296875
svn,m,youth,2005,136.2519989013672
svn,m,adult,2005,694.8259887695312
svn,f,total,2005,885.56201171875
svn,f,youth,2005,130.61000061035156
svn,f,adult,2005,754.9520263671875
svn,mf,total,2006,1727.9100341796875
svn,mf,youth,2006,261.6610107421875
svn,mf,adult,2006,1466.2490234375
svn,m,total,2006,838.8889770507812
svn,m,youth,2006,134.2530059814453
svn,m,adult,2006,704.635986328125
svn,f,total,2006,889.0210571289062
svn,f,youth,2006,127.40799713134766
svn,f,adult,2006,761.6129760742188
svn,mf,total,2007,1739.4849853515625
svn,mf,youth,2007,255.9340057373047
svn,mf,adult,2007,1483.551025390625
svn,m,total,2007,847.6859741210938
svn,m,youth,2007,132.0260009765625
svn,m,adult,2007,715.6599731445312
svn,f,total,2007,891.7990112304688
svn,f,youth,2007,123.90799713134766
svn,f,adult,2007,767.8909912109375
svn,mf,total,2008,1750.364013671875
svn,mf,youth,2008,249.61700439453125
svn,mf,adult,2008,1500.7469482421875
svn,m,total,2008,856.4660034179688
svn,m,youth,2008,129.3780059814453
svn,m,adult,2008,727.0880126953125
svn,f,total,2008,893.8980102539062
svn,f,youth,2008,120.23899841308594
svn,f,adult,2008,773.6589965820312
svn,mf,total,2009,1759.60205078125
svn,mf,youth,2009,242.73399353027344
svn,mf,adult,2009,1516.8680419921875
svn,m,total,2009,864.0850219726562
svn,m,youth,2009,126.18099975585938
svn,m,adult,2009,737.9039916992188
svn,f,total,2009,895.5170288085938
svn,f,youth,2009,116.5530014038086
svn,f,adult,2009,778.9639892578125
svn,mf,total,2010,1766.4639892578125
svn,mf,youth,2010,235.35499572753906
svn,mf,adult,2010,1531.1090087890625
svn,m,total,2010,869.7239990234375
svn,m,youth,2010,122.43399810791016
svn,m,adult,2010,747.2899780273438
svn,f,total,2010,896.739990234375
svn,f,youth,2010,112.9209976196289
svn,f,adult,2010,783.8189697265625
svn,mf,total,2011,1768.6800537109375
svn,mf,youth,2011,227.03900146484375
svn,mf,adult,2011,1541.6409912109375
svn,m,total,2011,871.7559814453125
svn,m,youth,2011,117.74400329589844
svn,m,adult,2011,754.0120239257812
svn,f,total,2011,896.924072265625
svn,f,youth,2011,109.29499816894531
svn,f,adult,2011,787.6290283203125
svn,mf,total,2012,1768.75
svn,mf,youth,2012,218.927001953125
svn,mf,adult,2012,1549.822998046875
svn,m,total,2012,871.9359741210938
svn,m,youth,2012,113.11000061035156
svn,m,adult,2012,758.8259887695312
svn,f,total,2012,896.8140258789062
svn,f,youth,2012,105.81700134277344
svn,f,adult,2012,790.9970092773438
svn,mf,total,2013,1767.1400146484375
svn,mf,youth,2013,211.2830047607422
svn,mf,adult,2013,1555.8570556640625
svn,m,total,2013,870.7880249023438
svn,m,youth,2013,108.76599884033203
svn,m,adult,2013,762.02197265625
svn,f,total,2013,896.3519897460938
svn,f,youth,2013,102.51699829101562
svn,f,adult,2013,793.8350219726562
svn,mf,total,2014,1764.5770263671875
svn,mf,youth,2014,204.41099548339844
svn,mf,adult,2014,1560.166015625
svn,m,total,2014,869.10498046875
svn,m,youth,2014,104.95500183105469
svn,m,adult,2014,764.1500244140625
svn,f,total,2014,895.4720458984375
svn,f,youth,2014,99.45600128173828
svn,f,adult,2014,796.0159912109375
svn,mf,total,2015,1761.85400390625
svn,mf,youth,2015,198.5489959716797
svn,mf,adult,2015,1563.3050537109375
svn,m,total,2015,867.5910034179688
svn,m,youth,2015,101.822998046875
svn,m,adult,2015,765.7680053710938
svn,f,total,2015,894.2630004882812
svn,f,youth,2015,96.72599792480469
svn,f,adult,2015,797.5369873046875
svn,mf,total,2016,1760.1319580078125
svn,mf,youth,2016,194.0050048828125
svn,mf,adult,2016,1566.126953125
svn,m,total,2016,866.9130249023438
svn,m,youth,2016,99.45899963378906
svn,m,adult,2016,767.4539794921875
svn,f,total,2016,893.2189331054688
svn,f,youth,2016,94.5459976196289
svn,f,adult,2016,798.6729736328125
svn,mf,total,2017,1758.5350341796875
svn,mf,youth,2017,190.51699829101562
svn,mf,adult,2017,1568.0179443359375
svn,m,total,2017,866.541015625
svn,m,youth,2017,97.74600219726562
svn,m,adult,2017,768.7949829101562
svn,f,total,2017,891.9940185546875
svn,f,youth,2017,92.77100372314453
svn,f,adult,2017,799.2230224609375
svn,mf,total,2018,1757.155029296875
svn,mf,youth,2018,188.08700561523438
svn,mf,adult,2018,1569.0679931640625
svn,m,total,2018,866.427001953125
svn,m,youth,2018,96.63600158691406
svn,m,adult,2018,769.791015625
svn,f,total,2018,890.72802734375
svn,f,youth,2018,91.45099639892578
svn,f,adult,2018,799.2769775390625
svn,mf,total,2019,1756.06494140625
svn,mf,youth,2019,186.65699768066406
svn,mf,adult,2019,1569.407958984375
svn,m,total,2019,866.4669799804688
svn,m,youth,2019,96.02100372314453
svn,m,adult,2019,770.4459838867188
svn,f,total,2019,889.5979614257812
svn,f,youth,2019,90.63600158691406
svn,f,adult,2019,798.9619750976562
svn,mf,total,2020,1755.2469482421875
svn,mf,youth,2020,186.156005859375
svn,mf,adult,2020,1569.0909423828125
svn,m,total,2020,866.5469970703125
svn,m,youth,2020,95.8239974975586
svn,m,adult,2020,770.7230224609375
svn,f,total,2020,888.699951171875
svn,f,youth,2020,90.33200073242188
svn,f,adult,2020,798.3679809570312
slb,mf,total,1991,176.18600463867188
slb,mf,youth,1991,66.01699829101562
slb,mf,adult,1991,110.16899871826172
slb,m,total,1991,90.125
slb,m,youth,1991,34.02399826049805
slb,m,adult,1991,56.10100173950195
slb,f,total,1991,86.06100463867188
slb,f,youth,1991,31.993000030517578
slb,f,adult,1991,54.06800079345703
slb,mf,total,1992,182.70599365234375
slb,mf,youth,1992,69.15699768066406
slb,mf,adult,1992,113.54900360107422
slb,m,total,1992,93.41999816894531
slb,m,youth,1992,35.63999938964844
slb,m,adult,1992,57.779998779296875
slb,f,total,1992,89.28599548339844
slb,f,youth,1992,33.516998291015625
slb,f,adult,1992,55.76900100708008
slb,mf,total,1993,189.53900146484375
slb,mf,youth,1993,72.33799743652344
slb,mf,adult,1993,117.20099639892578
slb,m,total,1993,96.88400268554688
slb,m,youth,1993,37.284000396728516
slb,m,adult,1993,59.599998474121094
slb,f,total,1993,92.65499877929688
slb,f,youth,1993,35.05400085449219
slb,f,adult,1993,57.60100173950195
slb,mf,total,1994,196.53599548339844
slb,mf,youth,1994,75.30899810791016
slb,mf,adult,1994,121.22699737548828
slb,m,total,1994,100.44200134277344
slb,m,youth,1994,38.82400131225586
slb,m,adult,1994,61.61800003051758
slb,f,total,1994,96.093994140625
slb,f,youth,1994,36.48500061035156
slb,f,adult,1994,59.60900115966797
slb,mf,total,1995,203.62399291992188
slb,mf,youth,1995,77.93000030517578
slb,mf,adult,1995,125.69400024414062
slb,m,total,1995,104.05699920654297
slb,m,youth,1995,40.1879997253418
slb,m,adult,1995,63.86899948120117
slb,f,total,1995,99.5669937133789
slb,f,youth,1995,37.742000579833984
slb,f,adult,1995,61.82500076293945
slb,mf,total,1996,210.49600219726562
slb,mf,youth,1996,80.08699798583984
slb,mf,adult,1996,130.40899658203125
slb,m,total,1996,107.58300018310547
slb,m,youth,1996,41.316001892089844
slb,m,adult,1996,66.26699829101562
slb,f,total,1996,102.91300201416016
slb,f,youth,1996,38.770999908447266
slb,f,adult,1996,64.14199829101562
slb,mf,total,1997,217.5260009765625
slb,mf,youth,1997,81.91999816894531
slb,mf,adult,1997,135.6060028076172
slb,m,total,1997,111.1989974975586
slb,m,youth,1997,42.28099822998047
slb,m,adult,1997,68.91799926757812
slb,f,total,1997,106.3270034790039
slb,f,youth,1997,39.638999938964844
slb,f,adult,1997,66.68800354003906
slb,mf,total,1998,224.6959991455078
slb,mf,youth,1998,83.51200103759766
slb,mf,adult,1998,141.1840057373047
slb,m,total,1998,114.87899780273438
slb,m,youth,1998,43.119998931884766
slb,m,adult,1998,71.75900268554688
slb,f,total,1998,109.81700134277344
slb,f,youth,1998,40.391998291015625
slb,f,adult,1998,69.42500305175781
slb,mf,total,1999,232.01300048828125
slb,mf,youth,1999,85.01100158691406
slb,mf,adult,1999,147.0019989013672
slb,m,total,1999,118.6050033569336
slb,m,youth,1999,43.902000427246094
slb,m,adult,1999,74.7030029296875
slb,f,total,1999,113.40799713134766
slb,f,youth,1999,41.10900115966797
slb,f,adult,1999,72.29900360107422
slb,mf,total,2000,239.47799682617188
slb,mf,youth,2000,86.51799774169922
slb,mf,adult,2000,152.9600067138672
slb,m,total,2000,122.35900115966797
slb,m,youth,2000,44.67300033569336
slb,m,adult,2000,77.68599700927734
slb,f,total,2000,117.1189956665039
slb,f,youth,2000,41.845001220703125
slb,f,adult,2000,75.27400207519531
slb,mf,total,2001,246.59300231933594
slb,mf,youth,2001,87.64199829101562
slb,mf,adult,2001,158.9510040283203
slb,m,total,2001,125.76899719238281
slb,m,youth,2001,45.07500076293945
slb,m,adult,2001,80.69400024414062
slb,f,total,2001,120.82400512695312
slb,f,youth,2001,42.56700134277344
slb,f,adult,2001,78.25700378417969
slb,mf,total,2002,253.69500732421875
slb,mf,youth,2002,88.74700164794922
slb,mf,adult,2002,164.947998046875
slb,m,total,2002,129.11399841308594
slb,m,youth,2002,45.49599838256836
slb,m,adult,2002,83.61799621582031
slb,f,total,2002,124.58100891113281
slb,f,youth,2002,43.250999450683594
slb,f,adult,2002,81.33000183105469
slb,mf,total,2003,260.822998046875
slb,mf,youth,2003,89.88300323486328
slb,mf,adult,2003,170.94000244140625
slb,m,total,2003,132.43099975585938
slb,m,youth,2003,45.9739990234375
slb,m,adult,2003,86.45700073242188
slb,f,total,2003,128.39199829101562
slb,f,youth,2003,43.909000396728516
slb,f,adult,2003,84.48300170898438
slb,mf,total,2004,268.05499267578125
slb,mf,youth,2004,91.1760025024414
slb,mf,adult,2004,176.87899780273438
slb,m,total,2004,135.78500366210938
slb,m,youth,2004,46.58399963378906
slb,m,adult,2004,89.20099639892578
slb,f,total,2004,132.26998901367188
slb,f,youth,2004,44.59199905395508
slb,f,adult,2004,87.6780014038086
slb,mf,total,2005,275.4590148925781
slb,mf,youth,2005,92.75499725341797
slb,mf,adult,2005,182.70399475097656
slb,m,total,2005,139.22799682617188
slb,m,youth,2005,47.38999938964844
slb,m,adult,2005,91.83799743652344
slb,f,total,2005,136.23101806640625
slb,f,youth,2005,45.3650016784668
slb,f,adult,2005,90.86599731445312
slb,mf,total,2006,282.7019958496094
slb,mf,youth,2006,94.18699645996094
slb,mf,adult,2006,188.51499938964844
slb,m,total,2006,142.61500549316406
slb,m,youth,2006,47.91299819946289
slb,m,adult,2006,94.7020034790039
slb,f,total,2006,140.0869903564453
slb,f,youth,2006,46.27399826049805
slb,f,adult,2006,93.81300354003906
slb,mf,total,2007,289.9549865722656
slb,mf,youth,2007,95.64299774169922
slb,mf,adult,2007,194.31199645996094
slb,m,total,2007,145.9810028076172
slb,m,youth,2007,48.48699951171875
slb,m,adult,2007,97.49400329589844
slb,f,total,2007,143.97398376464844
slb,f,youth,2007,47.15599822998047
slb,f,adult,2007,96.81800079345703
slb,mf,total,2008,297.2040100097656
slb,mf,youth,2008,97.09300231933594
slb,mf,adult,2008,200.11099243164062
slb,m,total,2008,149.35699462890625
slb,m,youth,2008,49.125999450683594
slb,m,adult,2008,100.23100280761719
slb,f,total,2008,147.84701538085938
slb,f,youth,2008,47.96699905395508
slb,f,adult,2008,99.87999725341797
slb,mf,total,2009,304.4840087890625
slb,mf,youth,2009,98.56300354003906
slb,mf,adult,2009,205.92100524902344
slb,m,total,2009,152.79100036621094
slb,m,youth,2009,49.85499954223633
slb,m,adult,2009,102.93599700927734
slb,f,total,2009,151.69300842285156
slb,f,youth,2009,48.70800018310547
slb,f,adult,2009,102.98500061035156
slb,mf,total,2010,311.89801025390625
slb,mf,youth,2010,100.18399810791016
slb,mf,adult,2010,211.71400451660156
slb,m,total,2010,156.3489990234375
slb,m,youth,2010,50.74300003051758
slb,m,adult,2010,105.60600280761719
slb,f,total,2010,155.54901123046875
slb,f,youth,2010,49.441001892089844
slb,f,adult,2010,106.10800170898438
slb,mf,total,2011,319.40899658203125
slb,mf,youth,2011,102.552001953125
slb,mf,adult,2011,216.85699462890625
slb,m,total,2011,160.11700439453125
slb,m,youth,2011,52.2140007019043
slb,m,adult,2011,107.90299987792969
slb,f,total,2011,159.2919921875
slb,f,youth,2011,50.3380012512207
slb,f,adult,2011,108.9540023803711
slb,mf,total,2012,327.4049987792969
slb,mf,youth,2012,105.36199951171875
slb,mf,adult,2012,222.04299926757812
slb,m,total,2012,164.21299743652344
slb,m,youth,2012,53.91899871826172
slb,m,adult,2012,110.29399871826172
slb,f,total,2012,163.19200134277344
slb,f,youth,2012,51.44300079345703
slb,f,adult,2012,111.7490005493164
slb,mf,total,2013,335.77398681640625
slb,mf,youth,2013,108.5
slb,mf,adult,2013,227.2740020751953
slb,m,total,2013,168.54400634765625
slb,m,youth,2013,55.77799987792969
slb,m,adult,2013,112.76599884033203
slb,f,total,2013,167.22998046875
slb,f,youth,2013,52.72200012207031
slb,f,adult,2013,114.50800323486328
slb,mf,total,2014,344.37298583984375
slb,mf,youth,2014,111.78900146484375
slb,mf,adult,2014,232.58399963378906
slb,m,total,2014,172.99099731445312
slb,m,youth,2014,57.67100143432617
slb,m,adult,2014,115.31999969482422
slb,f,total,2014,171.38198852539062
slb,f,youth,2014,54.11800003051758
slb,f,adult,2014,117.26399993896484
slb,mf,total,2015,353.135986328125
slb,mf,youth,2015,115.10199737548828
slb,mf,adult,2015,238.03399658203125
slb,m,total,2015,177.49400329589844
slb,m,youth,2015,59.516998291015625
slb,m,adult,2015,117.97699737548828
slb,f,total,2015,175.64198303222656
slb,f,youth,2015,55.584999084472656
slb,f,adult,2015,120.05699920654297
slb,mf,total,2016,362.1239929199219
slb,mf,youth,2016,118.13200378417969
slb,mf,adult,2016,243.99200439453125
slb,m,total,2016,182.10000610351562
slb,m,youth,2016,61.16400146484375
slb,m,adult,2016,120.93599700927734
slb,f,total,2016,180.02398681640625
slb,f,youth,2016,56.96799850463867
slb,f,adult,2016,123.05599975585938
slb,mf,total,2017,371.2349853515625
slb,mf,youth,2017,121.12899780273438
