country,sex,age_group,year,employment_to_population_ratio
vnm,mf,total,2000,75.75911712646484
vnm,mf,youth,2000,64.91935729980469
vnm,mf,adult,2000,80.2258071899414
vnm,m,total,2000,80.57081604003906
vnm,m,youth,2000,66.29849243164062
vnm,m,adult,2000,86.82876586914062
vnm,f,total,2000,71.24422454833984
vnm,f,youth,2000,63.50869369506836
vnm,f,adult,2000,74.24683380126953
vnm,mf,total,2001,75.2887954711914
vnm,mf,youth,2001,63.486480712890625
vnm,mf,adult,2001,80.09288787841797
vnm,m,total,2001,80.48625946044922
vnm,m,youth,2001,65.81010437011719
vnm,m,adult,2001,86.83916473388672
vnm,f,total,2001,70.4083023071289
vnm,f,youth,2001,61.109107971191406
vnm,f,adult,2001,73.97575378417969
vnm,mf,total,2002,75.74260711669922
vnm,mf,youth,2002,63.86109161376953
vnm,mf,adult,2002,80.52397918701172
vnm,m,total,2002,80.71481323242188
vnm,m,youth,2002,65.64199829101562
vnm,m,adult,2002,87.16314697265625
vnm,f,total,2002,71.07136535644531
vnm,f,youth,2002,62.038368225097656
vnm,f,adult,2002,74.49826049804688
vnm,mf,total,2003,75.478271484375
vnm,mf,youth,2003,62.75722885131836
vnm,mf,adult,2003,80.54203796386719
vnm,m,total,2003,80.52599334716797
vnm,m,youth,2003,64.62809753417969
vnm,m,adult,2003,87.25362396240234
vnm,f,total,2003,70.7339859008789
vnm,f,youth,2003,60.84103012084961
vnm,f,adult,2003,74.44634246826172
vnm,mf,total,2004,75.4980239868164
vnm,mf,youth,2004,62.0675163269043
vnm,mf,adult,2004,80.78611755371094
vnm,m,total,2004,80.46440124511719
vnm,m,youth,2004,63.97761535644531
vnm,m,adult,2004,87.36747741699219
vnm,f,total,2004,70.8271713256836
vnm,f,youth,2004,60.108436584472656
vnm,f,adult,2004,74.8043212890625
vnm,mf,total,2005,75.33261108398438
vnm,mf,youth,2005,61.23824691772461
vnm,mf,adult,2005,80.81766510009766
vnm,m,total,2005,80.1202392578125
vnm,m,youth,2005,63.157188415527344
vnm,m,adult,2005,87.143798828125
vnm,f,total,2005,70.82572174072266
vnm,f,youth,2005,59.266204833984375
vnm,f,adult,2005,75.0626220703125
vnm,mf,total,2006,74.82806396484375
vnm,mf,youth,2006,59.34189987182617
vnm,mf,adult,2006,80.77376556396484
vnm,m,total,2006,79.51580047607422
vnm,m,youth,2006,61.440372467041016
vnm,m,adult,2006,86.89896392822266
vnm,f,total,2006,70.41024017333984
vnm,f,youth,2006,57.182228088378906
vnm,f,adult,2006,75.19335174560547
vnm,mf,total,2007,75.13595581054688
vnm,mf,youth,2007,59.71177673339844
vnm,mf,adult,2007,80.97565460205078
vnm,m,total,2007,79.87952423095703
vnm,m,youth,2007,61.790802001953125
vnm,m,adult,2007,87.16606140136719
vnm,f,total,2007,70.6598892211914
vnm,f,youth,2007,57.568336486816406
vnm,f,adult,2007,75.32718658447266
vnm,mf,total,2008,74.8001937866211
vnm,mf,youth,2008,58.183597564697266
vnm,mf,adult,2008,80.98990631103516
vnm,m,total,2008,79.43880462646484
vnm,m,youth,2008,60.48871994018555
vnm,m,adult,2008,86.95105743408203
vnm,f,total,2008,70.41752624511719
vnm,f,youth,2008,55.802024841308594
vnm,f,adult,2008,75.54230499267578
vnm,mf,total,2009,74.60321807861328
vnm,mf,youth,2009,57.636756896972656
vnm,mf,adult,2009,80.78892517089844
vnm,m,total,2009,79.10508728027344
vnm,m,youth,2009,59.594970703125
vnm,m,adult,2009,86.67820739746094
vnm,f,total,2009,70.34480285644531
vnm,f,youth,2009,55.60877227783203
vnm,f,adult,2009,75.39933776855469
vnm,mf,total,2010,74.87052154541016
vnm,mf,youth,2010,57.20912170410156
vnm,mf,adult,2010,81.1279296875
vnm,m,total,2010,79.48563385009766
vnm,m,youth,2010,59.619564056396484
vnm,m,adult,2010,86.98385620117188
vnm,f,total,2010,70.50101470947266
vnm,f,youth,2010,54.70640182495117
vnm,f,adult,2010,75.76213073730469
vnm,mf,total,2011,75.70089721679688
vnm,mf,youth,2011,57.39884567260742
vnm,mf,adult,2011,81.96163177490234
vnm,m,total,2011,80.41494750976562
vnm,m,youth,2011,60.24201965332031
vnm,m,adult,2011,87.76799774169922
vnm,f,total,2011,71.23617553710938
vnm,f,youth,2011,54.44217300415039
vnm,f,adult,2011,76.6356430053711
vnm,mf,total,2012,76.24584197998047
vnm,mf,youth,2012,57.35948181152344
vnm,mf,adult,2012,82.43952178955078
vnm,m,total,2012,81.12793731689453
vnm,m,youth,2012,60.75413131713867
vnm,m,adult,2012,88.24979400634766
vnm,f,total,2012,71.62079620361328
vnm,f,youth,2012,53.82289123535156
vnm,f,adult,2012,77.10429382324219
vnm,mf,total,2013,76.53883361816406
vnm,mf,youth,2013,57.081974029541016
vnm,mf,adult,2013,82.62008666992188
vnm,m,total,2013,81.3263168334961
vnm,m,youth,2013,60.56011962890625
vnm,m,adult,2013,88.24771881103516
vnm,f,total,2013,72.00286865234375
vnm,f,youth,2013,53.45116424560547
vnm,f,adult,2013,77.44735717773438
vnm,mf,total,2014,76.68749237060547
vnm,mf,youth,2014,56.98850631713867
vnm,mf,adult,2014,82.53350067138672
vnm,m,total,2014,81.46712493896484
vnm,m,youth,2014,60.46286392211914
vnm,m,adult,2014,88.11753845214844
vnm,f,total,2014,72.15896606445312
vnm,f,youth,2014,53.35444259643555
vnm,f,adult,2014,77.39602661132812
vnm,mf,total,2015,76.73149871826172
vnm,mf,youth,2015,57.24464797973633
vnm,mf,adult,2015,82.21202850341797
vnm,m,total,2015,81.50627899169922
vnm,m,youth,2015,60.6243896484375
vnm,m,adult,2015,87.77472686767578
vnm,f,total,2015,72.2079086303711
vnm,f,youth,2015,53.7030143737793
vnm,f,adult,2015,77.08946228027344
vnm,mf,total,2016,76.7942123413086
vnm,mf,youth,2016,57.19425582885742
vnm,mf,adult,2016,82.0080337524414
vnm,m,total,2016,81.56394958496094
vnm,m,youth,2016,60.54558181762695
vnm,m,adult,2016,87.53134155273438
vnm,f,total,2016,72.2758560180664
vnm,f,youth,2016,53.678585052490234
vnm,f,adult,2016,76.91603088378906
vnm,mf,total,2017,76.80130004882812
vnm,mf,youth,2017,56.807655334472656
vnm,mf,adult,2017,81.81934356689453
vnm,m,total,2017,81.57186889648438
vnm,m,youth,2017,60.16325378417969
vnm,m,adult,2017,87.30577850341797
vnm,f,total,2017,72.28254699707031
vnm,f,youth,2017,53.284149169921875
vnm,f,adult,2017,76.75531768798828
vnm,mf,total,2018,76.74653625488281
vnm,mf,youth,2018,56.17579650878906
vnm,mf,adult,2018,81.62413787841797
vnm,m,total,2018,81.51917266845703
vnm,m,youth,2018,59.55079650878906
vnm,m,adult,2018,87.07757568359375
vnm,f,total,2018,72.2260513305664
vnm,f,youth,2018,52.62810134887695
vnm,f,adult,2018,76.58496856689453
vnm,mf,total,2019,76.62934875488281
vnm,mf,youth,2019,55.48199462890625
vnm,mf,adult,2019,81.40006256103516
vnm,m,total,2019,81.40110778808594
vnm,m,youth,2019,58.873863220214844
vnm,m,adult,2019,86.82579040527344
vnm,f,total,2019,72.10958862304688
vnm,f,youth,2019,51.910858154296875
vnm,f,adult,2019,76.38215637207031
vnm,mf,total,2020,76.45930480957031
vnm,mf,youth,2020,54.85355758666992
vnm,mf,adult,2020,81.14788055419922
vnm,m,total,2020,81.22631072998047
vnm,m,youth,2020,58.25175094604492
vnm,m,adult,2020,86.55279541015625
vnm,f,total,2020,71.94354248046875
vnm,f,youth,2020,51.26723098754883
vnm,f,adult,2020,76.14656066894531
pse,mf,total,1991,34.34468460083008
pse,mf,youth,1991,23.257431030273438
pse,mf,adult,1991,41.37004089355469
pse,m,total,1991,60.32929992675781
pse,m,youth,1991,41.802345275878906
pse,m,adult,1991,72.1934585571289
pse,f,total,1991,8.052204132080078
pse,f,youth,1991,4.246758937835693
pse,f,adult,1991,10.437795639038086
pse,mf,total,1992,34.10023880004883
pse,mf,youth,1992,22.75092124938965
pse,mf,adult,1992,41.235382080078125
pse,m,total,1992,59.628875732421875
pse,m,youth,1992,40.746986389160156
pse,m,adult,1992,71.63157653808594
pse,f,total,1992,8.26042366027832
pse,f,youth,1992,4.284687042236328
pse,f,adult,1992,10.732025146484375
pse,mf,total,1993,34.02189636230469
pse,mf,youth,1993,22.53484535217285
pse,mf,adult,1993,41.18943405151367
pse,m,total,1993,59.37141799926758
pse,m,youth,1993,40.29633712768555
pse,m,adult,1993,71.41118621826172
pse,f,total,1993,8.353978157043457
pse,f,youth,1993,4.2919745445251465
pse,f,adult,1993,10.859138488769531
pse,mf,total,1994,29.70345687866211
pse,mf,youth,1994,17.810504913330078
pse,mf,adult,1994,37.06812286376953
pse,m,total,1994,51.69085693359375
pse,m,youth,1994,32.005008697509766
pse,m,adult,1994,64.0273666381836
pse,f,total,1994,7.431060791015625
pse,f,youth,1994,3.217137336730957
pse,f,adult,1994,10.009126663208008
pse,mf,total,1995,30.37094497680664
pse,mf,youth,1995,18.584522247314453
pse,mf,adult,1995,37.61301803588867
pse,m,total,1995,52.75336456298828
pse,m,youth,1995,33.40176773071289
pse,m,adult,1995,64.79119110107422
pse,f,total,1995,7.688933849334717
pse,f,youth,1995,3.336085796356201
pse,f,adult,1995,10.330224990844727
pse,mf,total,1996,30.3461856842041
pse,mf,youth,1996,18.526782989501953
pse,mf,adult,1996,37.558868408203125
pse,m,total,1996,52.64569091796875
pse,m,youth,1996,33.26435852050781
pse,m,adult,1996,64.62440490722656
pse,f,total,1996,7.7407307624816895
pse,f,youth,1996,3.3470213413238525
pse,f,adult,1996,10.387487411499023
pse,mf,total,1997,31.33004379272461
pse,mf,youth,1997,19.305696487426758
pse,mf,adult,1997,38.61921310424805
pse,m,total,1997,54.01865768432617
pse,m,youth,1997,34.389556884765625
pse,m,adult,1997,66.07465362548828
pse,f,total,1997,8.321468353271484
pse,f,youth,1997,3.7554872035980225
pse,f,adult,1997,11.052745819091797
pse,mf,total,1998,33.11281967163086
pse,mf,youth,1998,20.819982528686523
pse,mf,adult,1998,40.51734924316406
pse,m,total,1998,56.69706344604492
pse,m,youth,1998,36.708309173583984
pse,m,adult,1998,68.9001235961914
pse,f,total,1998,9.186318397521973
pse,f,youth,1998,4.425871849060059
pse,f,adult,1998,12.01478099822998
pse,mf,total,1999,33.75749969482422
pse,mf,youth,1999,21.231407165527344
pse,mf,adult,1999,41.25653076171875
pse,m,total,1999,57.47419738769531
pse,m,youth,1999,37.216033935546875
pse,m,adult,1999,69.77021789550781
pse,f,total,1999,9.686616897583008
pse,f,youth,1999,4.723785400390625
pse,f,adult,1999,12.6163911819458
pse,mf,total,2000,33.20277786254883
pse,mf,youth,2000,20.939653396606445
pse,mf,adult,2000,40.502315521240234
pse,m,total,2000,56.727630615234375
pse,m,youth,2000,36.84208297729492
pse,m,adult,2000,68.73167419433594
pse,f,total,2000,9.316332817077637
pse,f,youth,2000,4.503361701965332
pse,f,adult,2000,12.140533447265625
pse,mf,total,2001,29.234743118286133
pse,mf,youth,2001,17.63854217529297
pse,mf,adult,2001,36.103363037109375
pse,m,total,2001,49.095767974853516
pse,m,youth,2001,30.53140640258789
pse,m,adult,2001,60.2503662109375
pse,f,total,2001,9.060833930969238
pse,f,youth,2001,4.302501201629639
pse,f,adult,2001,11.83841609954834
pse,mf,total,2002,26.43907356262207
pse,mf,youth,2002,14.145849227905273
pse,mf,adult,2002,33.683406829833984
pse,m,total,2002,43.87157440185547
pse,m,youth,2002,24.157915115356445
pse,m,adult,2002,55.65918731689453
pse,f,total,2002,8.725682258605957
pse,f,youth,2002,3.7823433876037598
pse,f,adult,2002,11.595802307128906
pse,mf,total,2003,27.607280731201172
pse,mf,youth,2003,14.5936279296875
pse,mf,adult,2003,35.244903564453125
pse,m,total,2003,45.064247131347656
pse,m,youth,2003,24.68608283996582
pse,m,adult,2003,57.20216751098633
pse,f,total,2003,9.86292839050293
pse,f,youth,2003,4.140108585357666
pse,f,adult,2003,13.171326637268066
pse,mf,total,2004,29.480236053466797
pse,mf,youth,2004,15.276259422302246
pse,mf,adult,2004,37.8055534362793
pse,m,total,2004,47.78276824951172
pse,m,youth,2004,25.992238998413086
pse,m,adult,2004,60.74745559692383
pse,f,total,2004,10.869932174682617
pse,f,youth,2004,4.170186519622803
pse,f,adult,2004,14.737253189086914
pse,mf,total,2005,31.033294677734375
pse,mf,youth,2005,16.593544006347656
pse,mf,adult,2005,39.51446533203125
pse,m,total,2005,50.26323699951172
pse,m,youth,2005,28.18545150756836
pse,m,adult,2005,63.428558349609375
pse,f,total,2005,11.473234176635742
pse,f,youth,2005,4.5729451179504395
pse,f,adult,2005,15.463884353637695
pse,mf,total,2006,31.319543838500977
pse,mf,youth,2006,16.684629440307617
pse,mf,adult,2006,39.95851516723633
pse,m,total,2006,50.748592376708984
pse,m,youth,2006,28.4692325592041
pse,m,adult,2006,64.10421752929688
pse,f,total,2006,11.55258846282959
pse,f,youth,2006,4.457982063293457
pse,f,adult,2006,15.67514705657959
pse,mf,total,2007,32.80042266845703
pse,mf,youth,2007,17.535741806030273
pse,mf,adult,2007,41.87410354614258
pse,m,total,2007,53.05706787109375
pse,m,youth,2007,29.558839797973633
pse,m,adult,2007,67.24462890625
pse,f,total,2007,12.186963081359863
pse,f,youth,2007,5.056346416473389
pse,f,adult,2007,16.3585262298584
pse,mf,total,2008,31.55316734313965
pse,mf,youth,2008,16.901939392089844
pse,mf,adult,2008,40.32289505004883
pse,m,total,2008,50.70240020751953
pse,m,youth,2008,28.19070816040039
pse,m,adult,2008,64.39118957519531
pse,f,total,2008,12.062447547912598
pse,f,youth,2008,5.180487632751465
pse,f,adult,2008,16.115938186645508
pse,mf,total,2009,31.16737937927246
pse,mf,youth,2009,16.3391170501709
pse,mf,adult,2009,40.08232498168945
pse,m,total,2009,49.87864685058594
pse,m,youth,2009,27.204618453979492
pse,m,adult,2009,63.72876739501953
pse,f,total,2009,12.118803024291992
pse,f,youth,2009,5.053667068481445
pse,f,adult,2009,16.298070907592773
pse,mf,total,2010,31.06947898864746
pse,mf,youth,2010,15.787182807922363
pse,mf,adult,2010,40.26148223876953
pse,m,total,2010,50.282989501953125
pse,m,youth,2010,26.903057098388672
pse,m,adult,2010,64.5718765258789
pse,f,total,2010,11.506396293640137
pse,f,youth,2010,4.238571643829346
pse,f,adult,2010,15.807087898254395
pse,mf,total,2011,33.558746337890625
pse,mf,youth,2011,18.58799171447754
pse,mf,adult,2011,42.54144287109375
pse,m,total,2011,53.720848083496094
pse,m,youth,2011,31.980777740478516
pse,m,adult,2011,66.97644805908203
pse,f,total,2011,13.02773380279541
pse,f,youth,2011,4.67042350769043
pse,f,adult,2011,17.960573196411133
pse,mf,total,2012,33.150421142578125
pse,mf,youth,2012,18.47235107421875
pse,mf,adult,2012,41.9095344543457
pse,m,total,2012,52.64765548706055
pse,m,youth,2012,32.619049072265625
pse,m,adult,2012,64.79388427734375
pse,f,total,2012,13.294943809509277
pse,f,youth,2012,3.768589735031128
pse,f,adult,2012,18.88686180114746
pse,mf,total,2013,33.109886169433594
pse,mf,youth,2013,17.336793899536133
pse,mf,adult,2013,42.4344596862793
pse,m,total,2013,54.55125427246094
pse,m,youth,2013,30.99750328063965
pse,m,adult,2013,68.7020034790039
pse,f,total,2013,11.273428916931152
pse,f,youth,2013,3.1360630989074707
pse,f,adult,2013,16.00527000427246
pse,mf,total,2014,31.732961654663086
pse,mf,youth,2014,16.59353256225586
pse,mf,adult,2014,40.55384063720703
pse,m,total,2014,52.27078628540039
pse,m,youth,2014,29.403995513916016
pse,m,adult,2014,65.81043243408203
pse,f,total,2014,10.816052436828613
pse,f,youth,2014,3.275033712387085
pse,f,adult,2014,15.137931823730469
pse,mf,total,2015,32.40080261230469
pse,mf,youth,2015,17.855634689331055
pse,mf,adult,2015,40.70749282836914
pse,m,total,2015,51.99166488647461
pse,m,youth,2015,30.977153778076172
pse,m,adult,2015,64.18732452392578
pse,f,total,2015,12.448136329650879
pse,f,youth,2015,4.212466239929199
pse,f,adult,2015,17.07483673095703
pse,mf,total,2016,32.83464431762695
pse,mf,youth,2016,18.54095458984375
pse,mf,adult,2016,40.80247116088867
pse,m,total,2016,51.97855758666992
pse,m,youth,2016,31.803733825683594
pse,m,adult,2016,63.406986236572266
pse,f,total,2016,13.339479446411133
pse,f,youth,2016,4.749835968017578
pse,f,adult,2016,18.049560546875
pse,mf,total,2017,33.396541595458984
pse,mf,youth,2017,19.08102035522461
pse,mf,adult,2017,41.148834228515625
pse,m,total,2017,52.4390754699707
pse,m,youth,2017,32.43709945678711
pse,m,adult,2017,63.445980072021484
pse,f,total,2017,14.006827354431152
pse,f,youth,2017,5.191981315612793
pse,f,adult,2017,18.702608108520508
pse,mf,total,2018,33.81608200073242
pse,mf,youth,2018,19.414649963378906
pse,mf,adult,2018,41.372276306152344
pse,m,total,2018,52.82400894165039
pse,m,youth,2018,32.800262451171875
pse,m,adult,2018,63.49964141845703
pse,f,total,2018,14.463895797729492
pse,f,youth,2018,5.494044303894043
pse,f,adult,2018,19.093780517578125
pse,mf,total,2019,34.13139724731445
pse,mf,youth,2019,19.618364334106445
pse,mf,adult,2019,41.51102828979492
pse,m,total,2019,53.12368392944336
pse,m,youth,2019,32.99259567260742
pse,m,adult,2019,63.52460861206055
pse,f,total,2019,14.797660827636719
pse,f,youth,2019,5.709173679351807
pse,f,adult,2019,19.344161987304688
pse,mf,total,2020,34.37714767456055
pse,mf,youth,2020,19.745941162109375
pse,mf,adult,2020,41.60223388671875
pse,m,total,2020,53.35955047607422
pse,m,youth,2020,33.083213806152344
pse,m,adult,2020,63.53287887573242
pse,f,total,2020,15.056281089782715
pse,f,youth,2020,5.875088691711426
pse,f,adult,2020,19.516845703125
esh,mf,total,1991,48.30620193481445
esh,mf,youth,1991,32.026512145996094
esh,mf,adult,1991,55.32439422607422
esh,m,total,1991,77.3307113647461
esh,m,youth,1991,52.77657699584961
esh,m,adult,1991,87.24401092529297
esh,f,total,1991,14.783782958984375
esh,f,youth,1991,10.280628204345703
esh,f,adult,1991,16.87356185913086
esh,mf,total,1992,48.260860443115234
esh,mf,youth,1992,31.99358367919922
esh,mf,adult,1992,55.310142517089844
esh,m,total,1992,77.38179779052734
esh,m,youth,1992,52.704612731933594
esh,m,adult,1992,87.43460083007812
esh,f,total,1992,14.881938934326172
esh,f,youth,1992,10.322769165039062
esh,f,adult,1992,16.998811721801758
esh,mf,total,1993,48.235774993896484
esh,mf,youth,1993,31.95853614807129
esh,mf,adult,1993,55.32537078857422
esh,m,total,1993,77.46493530273438
esh,m,youth,1993,52.637542724609375
esh,m,adult,1993,87.66429901123047
esh,f,total,1993,14.959218978881836
esh,f,youth,1993,10.354315757751465
esh,f,adult,1993,17.09956932067871
esh,mf,total,1994,48.31503677368164
esh,mf,youth,1994,31.997404098510742
esh,mf,adult,1994,55.46603775024414
esh,m,total,1994,77.53784942626953
esh,m,youth,1994,52.571590423583984
esh,m,adult,1994,87.88666534423828
esh,f,total,1994,15.22545337677002
esh,f,youth,1994,10.523185729980469
esh,f,adult,1994,17.41710090637207
esh,mf,total,1995,48.43088150024414
esh,mf,youth,1995,32.056114196777344
esh,mf,adult,1995,55.6577262878418
esh,m,total,1995,77.67588806152344
esh,m,youth,1995,52.560733795166016
esh,m,adult,1995,88.18396759033203
esh,f,total,1995,15.440707206726074
esh,f,youth,1995,10.658190727233887
esh,f,adult,1995,17.67955207824707
esh,mf,total,1996,48.56726837158203
esh,mf,youth,1996,32.23933792114258
esh,mf,adult,1996,55.906368255615234
esh,m,total,1996,77.51841735839844
esh,m,youth,1996,52.565467834472656
esh,m,adult,1996,88.15445709228516
esh,f,total,1996,15.873126983642578
esh,f,youth,1996,10.987265586853027
esh,f,adult,1996,18.201974868774414
esh,mf,total,1997,48.77519989013672
esh,mf,youth,1997,32.43696212768555
esh,mf,adult,1997,56.2067756652832
esh,m,total,1997,77.44149780273438
esh,m,youth,1997,52.59946060180664
esh,m,adult,1997,88.14568328857422
esh,f,total,1997,16.33755874633789
esh,f,youth,1997,11.341131210327148
esh,f,adult,1997,18.75066375732422
esh,mf,total,1998,49.103267669677734
esh,mf,youth,1998,32.659034729003906
esh,mf,adult,1998,56.606624603271484
esh,m,total,1998,77.45936584472656
esh,m,youth,1998,52.64090347290039
esh,m,adult,1998,88.1646728515625
esh,f,total,1998,16.922794342041016
esh,f,youth,1998,11.754597663879395
esh,f,adult,1998,19.432872772216797
esh,mf,total,1999,49.461429595947266
esh,mf,youth,1999,32.862056732177734
esh,mf,adult,1999,56.98347091674805
esh,m,total,1999,77.55536651611328
esh,m,youth,1999,52.685237884521484
esh,m,adult,1999,88.1822738647461
esh,f,total,1999,17.452836990356445
esh,f,youth,1999,12.124094009399414
esh,f,adult,1999,20.030759811401367
esh,mf,total,2000,49.83795928955078
esh,mf,youth,2000,33.03791427612305
esh,mf,adult,2000,57.3277587890625
esh,m,total,2000,77.71265411376953
esh,m,youth,2000,52.72056579589844
esh,m,adult,2000,88.18959045410156
esh,f,total,2000,17.930002212524414
esh,f,youth,2000,12.446244239807129
esh,f,adult,2000,20.548677444458008
esh,mf,total,2001,50.25687026977539
esh,mf,youth,2001,33.287776947021484
esh,mf,adult,2001,57.78216552734375
esh,m,total,2001,77.81937408447266
esh,m,youth,2001,52.77504348754883
esh,m,adult,2001,88.24897003173828
esh,f,total,2001,18.542701721191406
esh,f,youth,2001,12.842013359069824
esh,f,adult,2001,21.2554931640625
esh,mf,total,2002,50.67463684082031
esh,mf,youth,2002,33.50833511352539
esh,mf,adult,2002,58.15216827392578
esh,m,total,2002,77.9950942993164
esh,m,youth,2002,52.83055877685547
esh,m,adult,2002,88.28079223632812
esh,f,total,2002,19.069068908691406
esh,f,youth,2002,13.16381549835205
esh,f,adult,2002,21.83254051208496
esh,mf,total,2003,51.14727783203125
esh,mf,youth,2003,33.742698669433594
esh,mf,adult,2003,58.520477294921875
esh,m,total,2003,78.17056274414062
esh,m,youth,2003,52.84788513183594
esh,m,adult,2003,88.22987365722656
esh,f,total,2003,19.736623764038086
esh,f,youth,2003,13.57109546661377
esh,f,adult,2003,22.545581817626953
esh,mf,total,2004,51.589752197265625
esh,mf,youth,2004,33.9273796081543
esh,mf,adult,2004,58.820247650146484
esh,m,total,2004,78.39215087890625
esh,m,youth,2004,52.86333084106445
esh,m,adult,2004,88.18413543701172
esh,f,total,2004,20.333810806274414
esh,f,youth,2004,13.914559364318848
esh,f,adult,2004,23.162853240966797
esh,mf,total,2005,52.05618667602539
esh,mf,youth,2005,34.116432189941406
esh,mf,adult,2005,59.130714416503906
esh,m,total,2005,78.59343719482422
esh,m,youth,2005,52.85023880004883
esh,m,adult,2005,88.09595489501953
esh,f,total,2005,21.062713623046875
esh,f,youth,2005,14.337946891784668
esh,f,adult,2005,23.920795440673828
esh,mf,total,2006,52.388797760009766
esh,mf,youth,2006,34.28524398803711
esh,mf,adult,2006,59.35541915893555
esh,m,total,2006,78.67778015136719
esh,m,youth,2006,52.808685302734375
esh,m,adult,2006,87.99990844726562
esh,f,total,2006,21.728321075439453
esh,f,youth,2006,14.755492210388184
esh,f,adult,2006,24.61846351623535
esh,mf,total,2007,52.73771286010742
esh,mf,youth,2007,34.45927810668945
esh,mf,adult,2007,59.58769226074219
esh,m,total,2007,78.76676940917969
esh,m,youth,2007,52.766822814941406
esh,m,adult,2007,87.89374542236328
esh,f,total,2007,22.458892822265625
esh,f,youth,2007,15.209370613098145
esh,f,adult,2007,25.383487701416016
esh,mf,total,2008,53.06998062133789
esh,mf,youth,2008,34.62165451049805
esh,mf,adult,2008,59.779029846191406
esh,m,total,2008,78.88001251220703
esh,m,youth,2008,52.745880126953125
esh,m,adult,2008,87.78483581542969
esh,f,total,2008,23.145618438720703
esh,f,youth,2008,15.632083892822266
esh,f,adult,2008,26.085338592529297
esh,mf,total,2009,53.37627029418945
esh,mf,youth,2009,34.77069854736328
esh,mf,adult,2009,59.90868377685547
esh,m,total,2009,79.01872253417969
esh,m,youth,2009,52.753543853759766
esh,m,adult,2009,87.66082763671875
esh,f,total,2009,23.750078201293945
esh,f,youth,2009,16.00209617614746
esh,f,adult,2009,26.675138473510742
esh,mf,total,2010,53.67317199707031
esh,mf,youth,2010,34.92195129394531
esh,mf,adult,2010,59.99369812011719
esh,m,total,2010,79.1593017578125
esh,m,youth,2010,52.777976989746094
esh,m,adult,2010,87.49459075927734
esh,f,total,2010,24.325422286987305
esh,f,youth,2010,16.35717010498047
esh,f,adult,2010,27.211894989013672
esh,mf,total,2011,53.63627243041992
esh,mf,youth,2011,34.87358093261719
esh,mf,adult,2011,59.74737548828125
esh,m,total,2011,79.34383392333984
esh,m,youth,2011,52.87174987792969
esh,m,adult,2011,87.43145751953125
esh,f,total,2011,24.13633918762207
esh,f,youth,2011,16.217477798461914
esh,f,adult,2011,26.905214309692383
esh,mf,total,2012,53.877811431884766
esh,mf,youth,2012,35.035335540771484
esh,mf,adult,2012,59.797183990478516
esh,m,total,2012,79.34319305419922
esh,m,youth,2012,52.86335754394531
esh,m,adult,2012,87.15260314941406
esh,f,total,2012,24.753969192504883
esh,f,youth,2012,16.606374740600586
esh,f,adult,2012,27.49854278564453
esh,mf,total,2013,53.91022491455078
esh,mf,youth,2013,35.292938232421875
esh,mf,adult,2013,59.543766021728516
esh,m,total,2013,79.43074035644531
esh,m,youth,2013,53.20046615600586
esh,m,adult,2013,86.8885726928711
esh,f,total,2013,24.819761276245117
esh,f,youth,2013,16.82999038696289
esh,f,adult,2013,27.409040451049805
esh,mf,total,2014,53.82257843017578
esh,mf,youth,2014,35.088661193847656
esh,mf,adult,2014,59.28193283081055
esh,m,total,2014,79.39251708984375
esh,m,youth,2014,52.985374450683594
esh,m,adult,2014,86.62979888916016
esh,f,total,2014,24.771982192993164
esh,f,youth,2014,16.68311882019043
esh,f,adult,2014,27.293359756469727
esh,mf,total,2015,53.786903381347656
esh,mf,youth,2015,34.94479751586914
esh,mf,adult,2015,59.07905197143555
esh,m,total,2015,79.28719329833984
esh,m,youth,2015,52.7566032409668
esh,m,adult,2015,86.3017349243164
esh,f,total,2015,24.911983489990234
esh,f,youth,2015,16.671245574951172
esh,f,adult,2015,27.384597778320312
esh,mf,total,2016,53.69723892211914
esh,mf,youth,2016,34.83058166503906
esh,mf,adult,2016,58.855045318603516
esh,m,total,2016,79.11183166503906
esh,m,youth,2016,52.5423583984375
esh,m,adult,2016,85.96009826660156
esh,f,total,2016,25.018253326416016
esh,f,youth,2016,16.683481216430664
esh,f,adult,2016,27.44780731201172
esh,mf,total,2017,53.59772491455078
esh,mf,youth,2017,34.745155334472656
esh,mf,adult,2017,58.61891555786133
esh,m,total,2017,78.92342376708984
esh,m,youth,2017,52.344520568847656
esh,m,adult,2017,85.6082534790039
esh,f,total,2017,25.115310668945312
esh,f,youth,2017,16.733972549438477
esh,f,adult,2017,27.490949630737305
esh,mf,total,2018,53.50674819946289
esh,mf,youth,2018,34.70771789550781
esh,mf,adult,2018,58.391380310058594
esh,m,total,2018,78.738037109375
esh,m,youth,2018,52.19858932495117
esh,m,adult,2018,85.26016235351562
esh,f,total,2018,25.224027633666992
esh,f,youth,2018,16.826509475708008
esh,f,adult,2018,27.54176902770996
esh,mf,total,2019,53.38948440551758
esh,mf,youth,2019,34.66580581665039
esh,mf,adult,2019,58.146888732910156
esh,m,total,2019,78.51864624023438
esh,m,youth,2019,52.057212829589844
esh,m,adult,2019,84.88716125488281
esh,f,total,2019,25.312576293945312
esh,f,youth,2019,16.905494689941406
esh,f,adult,2019,27.57760238647461
esh,mf,total,2020,53.27720642089844
esh,mf,youth,2020,34.68413543701172
esh,mf,adult,2020,57.91002655029297
esh,m,total,2020,78.29576873779297
esh,m,youth,2020,51.99245071411133
