country,sex,age_group,year,employment_thousands
vnm,mf,youth,2010,10093.1513671875
vnm,mf,adult,2010,40398.2578125
vnm,m,total,2010,26069.18359375
vnm,m,youth,2010,5357.9853515625
vnm,m,adult,2010,20711.197265625
vnm,f,total,2010,24422.224609375
vnm,f,youth,2010,4735.16650390625
vnm,f,adult,2010,19687.05859375
vnm,mf,total,2011,51811.8515625
vnm,mf,youth,2011,10013.3408203125
vnm,mf,adult,2011,41798.5078125
vnm,m,total,2011,26771.58203125
vnm,m,youth,2011,5357.4912109375
vnm,m,adult,2011,21414.08984375
vnm,f,total,2011,25040.267578125
vnm,f,youth,2011,4655.84912109375
vnm,f,adult,2011,20384.41796875
vnm,mf,total,2012,52898.109375
vnm,mf,youth,2012,9827.66015625
vnm,mf,adult,2012,43070.4453125
vnm,m,total,2012,27381.701171875
vnm,m,youth,2012,5311.2236328125
vnm,m,adult,2012,22070.478515625
vnm,f,total,2012,25516.40625
vnm,f,youth,2012,4516.4365234375
vnm,f,adult,2012,20999.96875
vnm,mf,total,2013,53763.33203125
vnm,mf,youth,2013,9547.8935546875
vnm,mf,adult,2013,44215.4375
vnm,m,total,2013,27792.611328125
vnm,m,youth,2013,5173.61083984375
vnm,m,adult,2013,22619.0
vnm,f,total,2013,25970.72265625
vnm,f,youth,2013,4374.283203125
vnm,f,adult,2013,21596.439453125
vnm,mf,total,2014,54499.44921875
vnm,mf,youth,2014,9268.490234375
vnm,mf,adult,2014,45230.95703125
vnm,m,total,2014,28167.158203125
vnm,m,youth,2014,5027.2470703125
vnm,m,adult,2014,23139.91015625
vnm,f,total,2014,26332.291015625
vnm,f,youth,2014,4241.2431640625
vnm,f,adult,2014,22091.048828125
vnm,mf,total,2015,55147.57421875
vnm,mf,youth,2015,9031.0146484375
vnm,mf,adult,2015,46116.5625
vnm,m,total,2015,28498.353515625
vnm,m,youth,2015,4893.95751953125
vnm,m,adult,2015,23604.3984375
vnm,f,total,2015,26649.220703125
vnm,f,youth,2015,4137.0576171875
vnm,f,adult,2015,22512.1640625
vnm,mf,total,2016,55790.75
vnm,mf,youth,2016,8730.6962890625
vnm,mf,adult,2016,47060.05859375
vnm,m,total,2016,28826.123046875
vnm,m,youth,2016,4731.73095703125
vnm,m,adult,2016,24094.392578125
vnm,f,total,2016,26964.62890625
vnm,f,youth,2016,3998.96484375
vnm,f,adult,2016,22965.666015625
vnm,mf,total,2017,56376.546875
vnm,mf,youth,2017,8366.2001953125
vnm,mf,adult,2017,48010.34765625
vnm,m,total,2017,29127.638671875
vnm,m,youth,2017,4538.3349609375
vnm,m,adult,2017,24589.3046875
vnm,f,total,2017,27248.91015625
vnm,f,youth,2017,3827.8662109375
vnm,f,adult,2017,23421.04296875
vnm,mf,total,2018,56909.44921875
vnm,mf,youth,2018,7984.02587890625
vnm,mf,adult,2018,48925.42578125
vnm,m,total,2018,29404.166015625
vnm,m,youth,2018,4337.42333984375
vnm,m,adult,2018,25066.7421875
vnm,f,total,2018,27505.287109375
vnm,f,youth,2018,3646.602783203125
vnm,f,adult,2018,23858.68359375
vnm,mf,total,2019,57398.14453125
vnm,mf,youth,2019,7649.54833984375
vnm,mf,adult,2019,49748.59375
vnm,m,total,2019,29659.310546875
vnm,m,youth,2019,4163.09423828125
vnm,m,adult,2019,25496.216796875
vnm,f,total,2019,27738.83203125
vnm,f,youth,2019,3486.4541015625
vnm,f,adult,2019,24252.37890625
vnm,mf,total,2020,57856.1171875
vnm,mf,youth,2020,7401.208984375
vnm,mf,adult,2020,50454.90625
vnm,m,total,2020,29899.861328125
vnm,m,youth,2020,4035.7099609375
vnm,m,adult,2020,25864.150390625
vnm,f,total,2020,27956.25390625
vnm,f,youth,2020,3365.4990234375
vnm,f,adult,2020,24590.755859375
pse,mf,total,1991,386.83209228515625
pse,mf,youth,1991,101.60427856445312
pse,mf,adult,1991,285.2278137207031
pse,m,total,1991,341.7522277832031
pse,m,youth,1991,92.44296264648438
pse,m,adult,1991,249.30926513671875
pse,f,total,1991,45.07986068725586
pse,f,youth,1991,9.161320686340332
pse,f,adult,1991,35.918540954589844
pse,mf,total,1992,400.85272216796875
pse,mf,youth,1992,103.23389434814453
pse,mf,adult,1992,297.61883544921875
pse,m,total,1992,352.5956726074219
pse,m,youth,1992,93.6382064819336
pse,m,adult,1992,258.95745849609375
pse,f,total,1992,48.257057189941406
pse,f,youth,1992,9.595685005187988
pse,f,adult,1992,38.66136932373047
pse,mf,total,1993,417.960693359375
pse,mf,youth,1993,106.36920166015625
pse,mf,adult,1993,311.59149169921875
pse,m,total,1993,366.9664306640625
pse,m,youth,1993,96.37513732910156
pse,m,adult,1993,270.5912780761719
pse,f,total,1993,50.9942741394043
pse,f,youth,1993,9.9940767288208
pse,f,adult,1993,41.00019836425781
pse,mf,total,1994,381.8197937011719
pse,mf,youth,1994,87.55448150634766
pse,mf,adult,1994,294.2652893066406
pse,m,total,1994,334.366455078125
pse,m,youth,1994,79.75648498535156
pse,m,adult,1994,254.60995483398438
pse,f,total,1994,47.45334243774414
pse,f,youth,1994,7.7979865074157715
pse,f,adult,1994,39.655357360839844
pse,mf,total,1995,408.8603515625
pse,mf,youth,1995,95.21965789794922
pse,mf,adult,1995,313.64068603515625
pse,m,total,1995,357.44940185546875
pse,m,youth,1995,86.79583740234375
pse,m,adult,1995,270.6535339355469
pse,f,total,1995,51.410980224609375
pse,f,youth,1995,8.423816680908203
pse,f,adult,1995,42.98716354370117
pse,mf,total,1996,427.66455078125
pse,mf,youth,1996,98.9485855102539
pse,mf,adult,1996,328.7159729003906
pse,m,total,1996,373.4916687011719
pse,m,youth,1996,90.14274597167969
pse,m,adult,1996,283.34893798828125
pse,f,total,1996,54.17288589477539
pse,f,youth,1996,8.805846214294434
pse,f,adult,1996,45.367042541503906
pse,mf,total,1997,463.12506103515625
pse,mf,youth,1997,107.70590209960938
pse,mf,adult,1997,355.419189453125
pse,m,total,1997,402.0511474609375
pse,m,youth,1997,97.38951110839844
pse,m,adult,1997,304.6616516113281
pse,f,total,1997,61.07392120361328
pse,f,youth,1997,10.316398620605469
pse,f,adult,1997,50.75752258300781
pse,mf,total,1998,512.9758911132812
pse,mf,youth,1998,121.246826171875
pse,mf,adult,1998,391.7290344238281
pse,m,total,1998,442.3323669433594
pse,m,youth,1998,108.5615234375
pse,m,adult,1998,333.77081298828125
pse,f,total,1998,70.64352416992188
pse,f,youth,1998,12.685300827026367
pse,f,adult,1998,57.958221435546875
pse,mf,total,1999,546.1011352539062
pse,mf,youth,1999,128.6209259033203
pse,mf,adult,1999,417.480224609375
pse,m,total,1999,468.3307800292969
pse,m,youth,1999,114.54277038574219
pse,m,adult,1999,353.78802490234375
pse,f,total,1999,77.7703628540039
pse,f,youth,1999,14.078156471252441
pse,f,adult,1999,63.69221115112305
pse,mf,total,2000,558.4179077148438
pse,mf,youth,2000,131.40806579589844
pse,mf,adult,2000,427.0098571777344
pse,m,total,2000,480.6724853515625
pse,m,youth,2000,117.51077270507812
pse,m,adult,2000,363.16168212890625
pse,f,total,2000,77.74544525146484
pse,f,youth,2000,13.897284507751465
pse,f,adult,2000,63.8481559753418
pse,mf,total,2001,508.4412841796875
pse,mf,youth,2001,114.11131286621094
pse,mf,adult,2001,394.3299560546875
pse,m,total,2001,430.2655029296875
pse,m,youth,2001,100.42909240722656
pse,m,adult,2001,329.8363952636719
pse,f,total,2001,78.17578125
pse,f,youth,2001,13.682212829589844
pse,f,adult,2001,64.49356079101562
pse,mf,total,2002,473.05902099609375
pse,mf,youth,2002,93.84823608398438
pse,mf,adult,2002,379.2108154296875
pse,m,total,2002,395.62115478515625
pse,m,youth,2002,81.51799011230469
pse,m,adult,2002,314.1031494140625
pse,f,total,2002,77.43789672851562
pse,f,youth,2002,12.33025074005127
pse,f,adult,2002,65.10765075683594
pse,mf,total,2003,507.1343994140625
pse,mf,youth,2003,99.145751953125
pse,mf,adult,2003,407.9886474609375
pse,m,total,2003,417.2850341796875
pse,m,youth,2003,85.32942199707031
pse,m,adult,2003,331.9555969238281
pse,f,total,2003,89.84939575195312
pse,f,youth,2003,13.816328048706055
pse,f,adult,2003,76.03306579589844
pse,mf,total,2004,556.7342529296875
pse,mf,youth,2004,106.60736083984375
pse,mf,adult,2004,450.12689208984375
pse,m,total,2004,454.95074462890625
pse,m,youth,2004,92.31637573242188
pse,m,adult,2004,362.6343688964844
pse,f,total,2004,101.7835464477539
pse,f,youth,2004,14.29097843170166
pse,f,adult,2004,87.49256134033203
pse,mf,total,2005,604.337158203125
pse,mf,youth,2005,119.56776428222656
pse,mf,adult,2005,484.7693786621094
pse,m,total,2005,493.573974609375
pse,m,youth,2005,103.39128112792969
pse,m,adult,2005,390.18267822265625
pse,f,total,2005,110.76317596435547
pse,f,youth,2005,16.17647361755371
pse,f,adult,2005,94.58670043945312
pse,mf,total,2006,631.292724609375
pse,mf,youth,2006,124.83173370361328
pse,mf,adult,2006,506.46099853515625
pse,m,total,2006,515.8665161132812
pse,m,youth,2006,108.46179962158203
pse,m,adult,2006,407.40472412109375
pse,f,total,2006,115.42619323730469
pse,f,youth,2006,16.36993408203125
pse,f,adult,2006,99.05626678466797
pse,mf,total,2007,685.7971801757812
pse,mf,youth,2007,136.68865966796875
pse,mf,adult,2007,549.1085205078125
pse,m,total,2007,559.5059204101562
pse,m,youth,2007,117.34889221191406
pse,m,adult,2007,442.156982421875
pse,f,total,2007,126.29132080078125
pse,f,youth,2007,19.339767456054688
pse,f,adult,2007,106.95155334472656
pse,mf,total,2008,685.248046875
pse,mf,youth,2008,137.44302368164062
pse,mf,adult,2008,547.8050537109375
pse,m,total,2008,555.4240112304688
pse,m,youth,2008,116.7757797241211
pse,m,adult,2008,438.6482238769531
pse,f,total,2008,129.82403564453125
pse,f,youth,2008,20.667245864868164
pse,f,adult,2008,109.15679168701172
pse,mf,total,2009,703.1741333007812
pse,mf,youth,2009,138.41094970703125
pse,mf,adult,2009,564.76318359375
pse,m,total,2009,567.6878051757812
pse,m,youth,2009,117.41159057617188
pse,m,adult,2009,450.2762451171875
pse,f,total,2009,135.48629760742188
pse,f,youth,2009,20.999351501464844
pse,f,adult,2009,114.4869384765625
pse,mf,total,2010,727.7189331054688
pse,mf,youth,2010,138.87826538085938
pse,mf,adult,2010,588.8406982421875
pse,m,total,2010,594.1805419921875
pse,m,youth,2010,120.591064453125
pse,m,adult,2010,473.5895080566406
pse,f,total,2010,133.5384063720703
pse,f,youth,2010,18.287189483642578
pse,f,adult,2010,115.251220703125
pse,mf,total,2011,814.708740234375
pse,mf,youth,2011,169.2261962890625
pse,mf,adult,2011,645.4825439453125
pse,m,total,2011,658.004638671875
pse,m,youth,2011,148.37481689453125
pse,m,adult,2011,509.62982177734375
pse,f,total,2011,156.70408630371094
pse,f,youth,2011,20.85138702392578
pse,f,adult,2011,135.8527069091797
pse,mf,total,2012,834.249267578125
pse,mf,youth,2012,173.7335662841797
pse,mf,adult,2012,660.515625
pse,m,total,2012,668.4846801757812
pse,m,youth,2012,156.35385131835938
pse,m,adult,2012,512.130859375
pse,f,total,2012,165.7645263671875
pse,f,youth,2012,17.379718780517578
pse,f,adult,2012,148.3848114013672
pse,mf,total,2013,863.3389892578125
pse,mf,youth,2013,167.95314025878906
pse,mf,adult,2013,695.3858032226562
pse,m,total,2013,717.70361328125
pse,m,youth,2013,153.05699157714844
pse,m,adult,2013,564.6466064453125
pse,f,total,2013,145.63534545898438
pse,f,youth,2013,14.896142959594727
pse,f,adult,2013,130.7392120361328
pse,mf,total,2014,856.5050048828125
pse,mf,youth,2014,164.8836212158203
pse,mf,adult,2014,691.6213989257812
pse,m,total,2014,711.8716430664062
pse,m,youth,2014,148.9285888671875
pse,m,adult,2014,562.9430541992188
pse,f,total,2014,144.6333465576172
pse,f,youth,2014,15.9550142288208
pse,f,adult,2014,128.67832946777344
pse,mf,total,2015,904.204345703125
pse,mf,youth,2015,181.13095092773438
pse,mf,adult,2015,723.0733642578125
pse,m,total,2015,732.099365234375
pse,m,youth,2015,160.1813201904297
pse,m,adult,2015,571.9180297851562
pse,f,total,2015,172.10494995117188
pse,f,youth,2015,20.94960594177246
pse,f,adult,2015,151.15533447265625
pse,mf,total,2016,946.0728759765625
pse,mf,youth,2016,191.2095184326172
pse,mf,adult,2016,754.86328125
pse,m,total,2016,755.6430053710938
pse,m,youth,2016,167.1957244873047
pse,m,adult,2016,588.447265625
pse,f,total,2016,190.4298553466797
pse,f,youth,2016,24.0137939453125
pse,f,adult,2016,166.41604614257812
pse,mf,total,2017,992.7261962890625
pse,mf,youth,2017,199.25108337402344
pse,mf,adult,2017,793.4750366210938
pse,m,total,2017,786.42724609375
pse,m,youth,2017,172.67306518554688
pse,m,adult,2017,613.7542114257812
pse,f,total,2017,206.29885864257812
pse,f,youth,2017,26.578012466430664
pse,f,adult,2017,179.72084045410156
pse,mf,total,2018,1036.3184814453125
pse,mf,youth,2018,204.74688720703125
pse,mf,adult,2018,831.5715942382812
pse,m,total,2018,816.67919921875
pse,m,youth,2018,176.34439086914062
pse,m,adult,2018,640.3348388671875
pse,f,total,2018,219.6393280029297
pse,f,youth,2018,28.40250587463379
pse,f,adult,2018,191.23681640625
pse,mf,total,2019,1077.958984375
pse,mf,youth,2019,208.85592651367188
pse,mf,adult,2019,869.1030883789062
pse,m,total,2019,846.366455078125
pse,m,youth,2019,179.06202697753906
pse,m,adult,2019,667.304443359375
pse,f,total,2019,231.5925750732422
pse,f,youth,2019,29.793893814086914
pse,f,adult,2019,201.79867553710938
pse,mf,total,2020,1118.7197265625
pse,mf,youth,2020,212.42031860351562
pse,mf,adult,2020,906.2992553710938
pse,m,total,2020,875.899658203125
pse,m,youth,2020,181.43893432617188
pse,m,adult,2020,694.460693359375
pse,f,total,2020,242.82000732421875
pse,f,youth,2020,30.981399536132812
pse,f,adult,2020,211.83859252929688
esh,mf,total,1991,66.44808197021484
esh,mf,youth,1991,13.270825386047363
esh,mf,adult,1991,53.1772575378418
esh,m,total,1991,57.011295318603516
esh,m,youth,1991,11.19074535369873
esh,m,adult,1991,45.820552825927734
esh,f,total,1991,9.436784744262695
esh,f,youth,1991,2.0800795555114746
esh,f,adult,1991,7.3567047119140625
esh,mf,total,1992,68.6568603515625
esh,mf,youth,1992,13.7604398727417
esh,mf,adult,1992,54.896419525146484
esh,m,total,1992,58.79236602783203
esh,m,youth,1992,11.590799331665039
esh,m,adult,1992,47.201568603515625
esh,f,total,1992,9.864492416381836
esh,f,youth,1992,2.1696395874023438
esh,f,adult,1992,7.694852352142334
esh,mf,total,1993,71.05853271484375
esh,mf,youth,1993,14.284186363220215
esh,mf,adult,1993,56.77434539794922
esh,m,total,1993,60.75342559814453
esh,m,youth,1993,12.020835876464844
esh,m,adult,1993,48.73258590698242
esh,f,total,1993,10.305107116699219
esh,f,youth,1993,2.263350009918213
esh,f,adult,1993,8.041756629943848
esh,mf,total,1994,73.85726165771484
esh,mf,youth,1994,14.904069900512695
esh,mf,adult,1994,58.953189849853516
esh,m,total,1994,62.94213104248047
esh,m,youth,1994,12.505729675292969
esh,m,adult,1994,50.4364013671875
esh,f,total,1994,10.91512680053711
esh,f,youth,1994,2.39833927154541
esh,f,adult,1994,8.5167875289917
esh,mf,total,1995,77.01139831542969
esh,mf,youth,1995,15.608121871948242
esh,mf,adult,1995,61.40327072143555
esh,m,total,1995,65.47378540039062
esh,m,youth,1995,13.068700790405273
esh,m,adult,1995,52.405086517333984
esh,f,total,1995,11.537605285644531
esh,f,youth,1995,2.5394203662872314
esh,f,adult,1995,8.998185157775879
esh,mf,total,1996,80.24381256103516
esh,mf,youth,1996,16.517826080322266
esh,mf,adult,1996,63.725990295410156
esh,m,total,1996,67.92706298828125
esh,m,youth,1996,13.765844345092773
esh,m,adult,1996,54.161216735839844
esh,f,total,1996,12.316753387451172
esh,f,youth,1996,2.7519803047180176
esh,f,adult,1996,9.564773559570312
esh,mf,total,1997,83.99723052978516
esh,mf,youth,1997,17.46470832824707
esh,mf,adult,1997,66.53252410888672
esh,m,total,1997,70.79779052734375
esh,m,youth,1997,14.480630874633789
esh,m,adult,1997,56.317161560058594
esh,f,total,1997,13.199440002441406
esh,f,youth,1997,2.9840784072875977
esh,f,adult,1997,10.215361595153809
esh,mf,total,1998,88.62354278564453
esh,mf,youth,1998,18.46868324279785
esh,mf,adult,1998,70.15485382080078
esh,m,total,1998,74.31684112548828
esh,m,youth,1998,15.220065116882324
esh,m,adult,1998,59.096778869628906
esh,f,total,1998,14.3066987991333
esh,f,youth,1998,3.2486181259155273
esh,f,adult,1998,11.05808162689209
esh,mf,total,1999,94.30860900878906
esh,mf,youth,1999,19.539451599121094
esh,mf,adult,1999,74.76915740966797
esh,m,total,1999,78.75359344482422
esh,m,youth,1999,16.016311645507812
esh,m,adult,1999,62.737281799316406
esh,f,total,1999,15.555017471313477
esh,f,youth,1999,3.5231404304504395
esh,f,adult,1999,12.031876564025879
esh,mf,total,2000,101.25627899169922
esh,mf,youth,2000,20.69759178161621
esh,mf,adult,2000,80.55868530273438
esh,m,total,2000,84.27082824707031
esh,m,youth,2000,16.886924743652344
esh,m,adult,2000,67.38390350341797
esh,f,total,2000,16.985450744628906
esh,f,youth,2000,3.810666561126709
esh,f,adult,2000,13.174784660339355
esh,mf,total,2001,110.33846282958984
esh,mf,youth,2001,22.452938079833984
esh,mf,adult,2001,87.88552856445312
esh,m,total,2001,91.40896606445312
esh,m,youth,2001,18.225860595703125
esh,m,adult,2001,73.18310546875
esh,f,total,2001,18.929502487182617
esh,f,youth,2001,4.227077007293701
esh,f,adult,2001,14.702425003051758
esh,mf,total,2002,120.79109954833984
esh,mf,youth,2002,24.235239028930664
esh,mf,adult,2002,96.55586242675781
esh,m,total,2002,99.71672821044922
esh,m,youth,2002,19.597496032714844
esh,m,adult,2002,80.11923217773438
esh,f,total,2002,21.074371337890625
esh,f,youth,2002,4.637743949890137
esh,f,adult,2002,16.436628341674805
esh,mf,total,2003,132.24383544921875
esh,mf,youth,2003,25.96129608154297
esh,mf,adult,2003,106.28254699707031
esh,m,total,2003,108.64456939697266
esh,m,youth,2003,20.882312774658203
esh,m,adult,2003,87.76225280761719
esh,f,total,2003,23.59927749633789
esh,f,youth,2003,5.078982353210449
esh,f,adult,2003,18.520294189453125
esh,mf,total,2004,143.83119201660156
esh,mf,youth,2004,27.4747314453125
esh,mf,adult,2004,116.35645294189453
esh,m,total,2004,117.66034698486328
esh,m,youth,2004,21.996431350708008
esh,m,adult,2004,95.6639175415039
esh,f,total,2004,26.170835494995117
esh,f,youth,2004,5.478301048278809
esh,f,adult,2004,20.692535400390625
esh,mf,total,2005,155.18418884277344
esh,mf,youth,2005,28.763904571533203
esh,mf,adult,2005,126.42029571533203
esh,m,total,2005,126.2210693359375
esh,m,youth,2005,22.883625030517578
esh,m,adult,2005,103.33744049072266
esh,f,total,2005,28.96312713623047
esh,f,youth,2005,5.880278587341309
esh,f,adult,2005,23.082849502563477
esh,mf,total,2006,165.25157165527344
esh,mf,youth,2006,30.052387237548828
esh,mf,adult,2006,135.19918823242188
esh,m,total,2006,133.6129608154297
esh,m,youth,2006,23.756513595581055
esh,m,adult,2006,109.8564453125
esh,f,total,2006,31.63861083984375
esh,f,youth,2006,6.295873165130615
esh,f,adult,2006,25.34273910522461
esh,mf,total,2007,174.87086486816406
esh,mf,youth,2007,31.147741317749023
esh,mf,adult,2007,143.72312927246094
esh,m,total,2007,140.4458770751953
esh,m,youth,2007,24.44634246826172
esh,m,adult,2007,115.9995346069336
esh,f,total,2007,34.424991607666016
esh,f,youth,2007,6.7014007568359375
esh,f,adult,2007,27.723590850830078
esh,mf,total,2008,183.92567443847656
esh,mf,youth,2008,31.999067306518555
esh,mf,adult,2008,151.92662048339844
esh,m,total,2008,146.77835083007812
esh,m,youth,2008,24.943525314331055
esh,m,adult,2008,121.83482360839844
esh,f,total,2008,37.1473274230957
esh,f,youth,2008,7.055541038513184
esh,f,adult,2008,30.091785430908203
esh,mf,total,2009,192.43106079101562
esh,mf,youth,2009,32.574928283691406
esh,mf,adult,2009,159.85614013671875
esh,m,total,2009,152.70526123046875
esh,m,youth,2009,25.239404678344727
esh,m,adult,2009,127.46585845947266
esh,f,total,2009,39.725807189941406
esh,f,youth,2009,7.335521221160889
esh,f,adult,2009,32.39028549194336
esh,mf,total,2010,200.54283142089844
esh,mf,youth,2010,32.8940315246582
esh,mf,adult,2010,167.64878845214844
esh,m,total,2010,158.29881286621094
esh,m,youth,2010,25.340288162231445
esh,m,adult,2010,132.95852661132812
esh,f,total,2010,42.24401092529297
esh,f,youth,2010,7.553740978240967
esh,f,adult,2010,34.690269470214844
esh,mf,total,2011,206.5162811279297
esh,mf,youth,2011,32.989013671875
esh,mf,adult,2011,173.52728271484375
esh,m,total,2011,163.24200439453125
esh,m,youth,2011,25.456161499023438
esh,m,adult,2011,137.78585815429688
esh,f,total,2011,43.27428436279297
esh,f,youth,2011,7.532855987548828
esh,f,adult,2011,35.741424560546875
esh,mf,total,2012,213.08189392089844
esh,mf,youth,2012,33.12345886230469
esh,mf,adult,2012,179.95843505859375
esh,m,total,2012,167.4125518798828
esh,m,youth,2012,25.403488159179688
esh,m,adult,2012,142.00906372070312
esh,f,total,2012,45.66933822631836
esh,f,youth,2012,7.719972133636475
esh,f,adult,2012,37.949363708496094
esh,mf,total,2013,218.5251007080078
esh,mf,youth,2013,33.23324203491211
esh,mf,adult,2013,185.2918701171875
esh,m,total,2013,171.51002502441406
esh,m,youth,2013,25.430355072021484
esh,m,adult,2013,146.0796661376953
esh,f,total,2013,47.01508331298828
esh,f,youth,2013,7.802887916564941
esh,f,adult,2013,39.212196350097656
esh,mf,total,2014,223.4347381591797
esh,mf,youth,2014,32.8700065612793
esh,mf,adult,2014,190.56472778320312
esh,m,total,2014,175.29312133789062
esh,m,youth,2014,25.1654052734375
esh,m,adult,2014,150.12771606445312
esh,f,total,2014,48.14162063598633
esh,f,youth,2014,7.7045979499816895
esh,f,adult,2014,40.4370231628418
esh,mf,total,2015,228.69544982910156
esh,mf,youth,2015,32.580780029296875
esh,mf,adult,2015,196.11468505859375
esh,m,total,2015,179.02096557617188
esh,m,youth,2015,24.90850257873535
esh,m,adult,2015,154.11245727539062
esh,f,total,2015,49.67449188232422
esh,f,youth,2015,7.672274589538574
esh,f,adult,2015,42.002220153808594
esh,mf,total,2016,233.84075927734375
esh,mf,youth,2016,32.56415557861328
esh,mf,adult,2016,201.276611328125
esh,m,total,2016,182.6533966064453
esh,m,youth,2016,24.859891891479492
esh,m,adult,2016,157.79351806640625
esh,f,total,2016,51.18735122680664
esh,f,youth,2016,7.7042646408081055
esh,f,adult,2016,43.483089447021484
esh,mf,total,2017,239.08981323242188
esh,mf,youth,2017,32.59825134277344
esh,mf,adult,2017,206.49156188964844
esh,m,total,2017,186.3587188720703
esh,m,youth,2017,24.83904457092285
esh,m,adult,2017,161.51966857910156
esh,f,total,2017,52.73109817504883
esh,f,youth,2017,7.759208679199219
esh,f,adult,2017,44.971893310546875
esh,mf,total,2018,244.5001678466797
esh,mf,youth,2018,32.70994186401367
esh,mf,adult,2018,211.79022216796875
esh,m,total,2018,190.15550231933594
esh,m,youth,2018,24.868452072143555
esh,m,adult,2018,165.28704833984375
esh,f,total,2018,54.344661712646484
esh,f,youth,2018,7.841489791870117
esh,f,adult,2018,46.503173828125
esh,mf,total,2019,249.8403778076172
esh,mf,youth,2019,32.86699676513672
esh,mf,adult,2019,216.97337341308594
esh,m,total,2019,193.89552307128906
esh,m,youth,2019,24.936965942382812
esh,m,adult,2019,168.95855712890625
esh,f,total,2019,55.94484329223633
esh,f,youth,2019,7.93002986907959
esh,f,adult,2019,48.01481246948242
esh,mf,total,2020,255.19728088378906
esh,mf,youth,2020,33.13895797729492
esh,mf,adult,2020,222.05831909179688
esh,m,total,2020,197.60755920410156
esh,m,youth,2020,25.085317611694336
esh,m,adult,2020,172.52224731445312
esh,f,total,2020,57.5897216796875
esh,f,youth,2020,8.053643226623535
esh,f,adult,2020,49.536075592041016
yem,mf,total,1991,2242.5625
yem,mf,youth,1991,512.138916015625
yem,mf,adult,1991,1730.4234619140625
yem,m,total,1991,1912.7806396484375
yem,m,youth,1991,427.3216552734375
yem,m,adult,1991,1485.458984375
yem,f,total,1991,329.78173828125
yem,f,youth,1991,84.81723022460938
yem,f,adult,1991,244.96450805664062
yem,mf,total,1992,2438.9912109375
yem,mf,youth,1992,547.1780395507812
yem,mf,adult,1992,1891.8131103515625
yem,m,total,1992,2055.779541015625
yem,m,youth,1992,446.0799255371094
yem,m,adult,1992,1609.699462890625
yem,f,total,1992,383.2118225097656
yem,f,youth,1992,101.09809875488281
yem,f,adult,1992,282.1137390136719
yem,mf,total,1993,2650.585205078125
yem,mf,youth,1993,591.7938842773438
yem,mf,adult,1993,2058.791259765625
yem,m,total,1993,2213.128662109375
yem,m,youth,1993,473.4329528808594
yem,m,adult,1993,1739.6956787109375
yem,f,total,1993,437.45648193359375
yem,f,youth,1993,118.3609390258789
yem,f,adult,1993,319.0955505371094
yem,mf,total,1994,2728.8876953125
yem,mf,youth,1994,564.587646484375
yem,mf,adult,1994,2164.30029296875
yem,m,total,1994,2362.4423828125
yem,m,youth,1994,485.33721923828125
yem,m,adult,1994,1877.1053466796875
yem,f,total,1994,366.44512939453125
yem,f,youth,1994,79.25042724609375
yem,f,adult,1994,287.1946716308594
yem,mf,total,1995,2951.4140625
yem,mf,youth,1995,643.5386962890625
yem,mf,adult,1995,2307.87548828125
yem,m,total,1995,2459.427978515625
yem,m,youth,1995,518.127197265625
yem,m,adult,1995,1941.30078125
yem,f,total,1995,491.9861755371094
yem,f,youth,1995,125.41150665283203
yem,f,adult,1995,366.57470703125
yem,mf,total,1996,3099.900146484375
yem,mf,youth,1996,716.6192626953125
yem,mf,adult,1996,2383.281005859375
yem,m,total,1996,2546.60400390625
yem,m,youth,1996,568.6238403320312
yem,m,adult,1996,1977.9801025390625
yem,f,total,1996,553.2962646484375
yem,f,youth,1996,147.99545288085938
yem,f,adult,1996,405.3008728027344
yem,mf,total,1997,3196.305908203125
yem,mf,youth,1997,766.3263549804688
yem,mf,adult,1997,2429.9794921875
yem,m,total,1997,2599.586181640625
yem,m,youth,1997,604.0137939453125
yem,m,adult,1997,1995.5723876953125
yem,f,total,1997,596.7197265625
yem,f,youth,1997,162.31260681152344
yem,f,adult,1997,434.4071044921875
yem,mf,total,1998,3271.033447265625
yem,mf,youth,1998,800.51904296875
yem,mf,adult,1998,2470.514404296875
yem,m,total,1998,2667.6337890625
yem,m,youth,1998,642.159912109375
yem,m,adult,1998,2025.473876953125
yem,f,total,1998,603.399658203125
yem,f,youth,1998,158.35916137695312
yem,f,adult,1998,445.04052734375
yem,mf,total,1999,3661.42578125
yem,mf,youth,1999,1020.6627807617188
yem,mf,adult,1999,2640.76318359375
yem,m,total,1999,2778.44482421875
yem,m,youth,1999,736.33837890625
yem,m,adult,1999,2042.1063232421875
yem,f,total,1999,882.9810791015625
yem,f,youth,1999,284.3243408203125
yem,f,adult,1999,598.65673828125
yem,mf,total,2000,3502.111328125
yem,mf,youth,2000,894.6646118164062
yem,mf,adult,2000,2607.446533203125
yem,m,total,2000,2832.82421875
yem,m,youth,2000,716.9616088867188
yem,m,adult,2000,2115.862548828125
yem,f,total,2000,669.286865234375
yem,f,youth,2000,177.7030029296875
yem,f,adult,2000,491.5838928222656
yem,mf,total,2001,3918.625244140625
yem,mf,youth,2001,1098.5242919921875
yem,mf,adult,2001,2820.10107421875
yem,m,total,2001,2977.11865234375
yem,m,youth,2001,795.6282348632812
yem,m,adult,2001,2181.490478515625
yem,f,total,2001,941.5067138671875
yem,f,youth,2001,302.8960266113281
yem,f,adult,2001,638.6107177734375
